Company_IRI;Company Name;Industry_IRI;Industry;Address_IRI;Full Address;Street_IRI;Street;Norm_Street_IRI;Normalized Street;House Number;Part of House;House Floor;Building_IRI;Building;BuildPart_IRI;BuildingPart;BuildPartFloor_IRI;BuildingPartFloor;Owner_Address_IRI;Full Owner Address;Owner_Street_IRI;Owner Street;Norm_Owner_Street_IRI;Normalized Owner Street;Owner Number;Street_Coordinates
company_310;Wünsch,H Wünsch. B. Gvldund Lrilbermanufaktur;industry_51;G. m. b. H.;address_16378;Breite Gasse 34;street_37;Breite Gasse;street_37;Breite Gasse;34;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1166;Elekkr Bogenlampcnu. Armaturen sabrik Nürnberg;industry_51;G. m. b. H.;address_16815;Karlsbrücke 44;street_153;Karlsbrücke;street_153;Karlsbrücke;44;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1683;Konsumverein s. Nbg. u. Umgeb.;industry_51;G. m. b. H.;address_17055;Gibitzenhofstraße 7;street_195;Gibitzenhofstraße;street_195;Gibitzenhofstraße;7;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-064.jpg, HEIGHT:52.0, WIDTH:406.0, VPOS:1354.0, HPOS:1427.0
company_1940;Nürnb Motorfahrzeugfbk. Union;industry_51;G. m. b. H.;address_17201;Pfründnerstraße 46;street_218;Pfründnerstraße;;;46;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1978;Böhm Th. Klöppel und D. Zwick Co.;industry_51;G. m. b. H.;address_17228;Noritzerstraße 20;street_228;Noritzerstraße;;;20;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2084;Gruber G. Ingenieuren;industry_51;G. m. b. H.;address_17260;Noritzerstraße 31;street_228;Noritzerstraße;;;31;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2478;G an t  erk ch naitten bach sführer: Mich. Held Turnstraße untere..;industry_51;G. m. b. H.;address_17454;Troststraße 17;street_257;Troststraße;street_258;Ernststraße;17;Vorderhaus;4.0;;;;;;;address_16205;;;;;;;
company_2588;KchMetallpap,- Bronzefarben- und Blattmetallwerke Ernst scho  Lindner u. Heinr. Jakob Boit vorm. Hänle;industry_51;G. m. b. H.;address_17521;Wassergasse 60;street_268;Wassergasse;;;60;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_2619;Dents che Marmorholzwerke;industry_51;G. m. b. H.;address_17542;Winklerstraße 37;street_3;Winklerstraße;street_3;Winklerstraße;37;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:53.0, WIDTH:322.0, VPOS:2363.0, HPOS:3671.0
company_2697;Feiger Co.;industry_51;G. m. b. H.;address_17590;Altcrstraße 6;street_0;Altcrstraße;;;6;Vorderhaus;;;;;;;;address_17591;Adamstr. 8;street_139;Adamstraße;street_140;Idastraße;8.0;
company_2710;Baugenossenschaft Nürnberg E.;industry_51;G. m. b. H.;address_17595;Bauvereinstraße 21;street_27;Bauvereinstraße;;;21;Vorderhaus;;;;;;;;address_17596;Vulmannstraße 26;street_348;Vulmannstraße;street_349;Bulmannstraße;26.0;
company_2740;Siemcns-Schuckertwerke Werk  (Laboratorium);industry_51;G. m. b. H.;address_17614;I Straße 54;street_112;I Straße;;;54;Vorderhaus;3.0;;;;;;;address_16205;;;;;;;
company_2797;Laderkorporation Nürnberg;industry_51;G. m. b. H.;address_17350;Sperberstraße 6;street_246;Sperberstraße;;;6;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_2798;Laderkorporation Nürnberg;industry_51;G. m. b. H.;address_17354;Sperberstraße 7;street_246;Sperberstraße;;;7;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_2799;Laderkorporation Nürnberg;industry_51;G. m. b. H.;address_17357;Sperberstraße 14;street_246;Sperberstraße;;;14;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_2801;PinznerLReyh;industry_51;G. m. b. H.;address_17642;Sperberstraße 35;street_246;Sperberstraße;;;35;Vorderhaus;;;;;;;;address_17643;Landgraben str. 85;street_351;Landgraben straße;;;85.0;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_1879;Benkendorf P.;industry_510;Buch- und Papierhandlung;address_17177;Pfründnerstraße 2;street_218;Pfründnerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1882;Gerngroß;industry_511;Frauenfeld Firma;address_17177;Pfründnerstraße 2;street_218;Pfründnerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1883;Buyl.;industry_512;Zigarreuhdlg.;address_17177;Pfründnerstraße 2;street_218;Pfründnerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1894;Symader G.;industry_513;Warenkonkurrenzlager;address_17178;Pfründnerstraße 4;street_218;Pfründnerstraße;;;4;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1896;Müller,-HrFuchs A. B. Emailleivarenhandlung;industry_514;Emailleivarenhandlung;address_17178;Pfründnerstraße 4;street_218;Pfründnerstraße;;;4;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1897;Neubauer P.;industry_515;Spezhdlg.;address_17181;Pfründnerstraße 7;street_218;Pfründnerstraße;;;7;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;
company_1904;AmerikanifchW-rViertcl;industry_516;Patcntstiftfabrik;address_17185;Pfründnerstraße 28;street_218;Pfründnerstraße;;;28;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1907;Kind A. Jaqdartikelu.;industry_517;Waffenfabriklager;address_17187;Pfründnerstraße 3;street_218;Pfründnerstraße;;;3;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1909;G. Zimmergeselle;industry_518;Wollenschlager;address_17188;Pfründnerstraße 6;street_218;Pfründnerstraße;;;6;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_1911;Bick K.;industry_519;Warenhdlg.;address_17189;Pfründnerstraße 12;street_218;Pfründnerstraße;;;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_113;Klctt Co. Nürnberger;industry_52;Drahtstiftenfabrik;address_16286;Augustinerstraße 74;street_21;Augustinerstraße;street_21;Augustinerstraße;74;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1942;Lechner Schlegel;industry_52;Drahtstiftenfabrik;address_17203;Pfründnerstraße 59;street_218;Pfründnerstraße;;;59;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1915;HerdNoris Simon;industry_520;Kochanlagenfabrik;address_17167;Pfründnerstraße 8;street_218;Pfründnerstraße;;;8;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1919;Fllnk;industry_521;Mühlenutensilienhdlg.;address_17194;Pfründnerstraße 17;street_218;Pfründnerstraße;;;17;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1921;Hans Christmeier Zigarren-;industry_522;Tabak- u. Fkolonialwarenhandlung;address_17180;Pfründnerstraße 1;street_218;Pfründnerstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1923;J. Schnitt.;industry_523;Wall- u. Strumpfwarenhandlung;address_17180;Pfründnerstraße 1;street_218;Pfründnerstraße;;;1;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_1925;Diecke J. (Inhaber: B. Schüler);industry_524;Kartoffelhdlg.;address_17177;Pfründnerstraße 2;street_218;Pfründnerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1926;Rießner Geschirrhandlung;industry_525;Geschirrhandlung;address_17177;Pfründnerstraße 2;street_218;Pfründnerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1927;Loschky A. Milchhandlung;industry_526;Milchhandlung;address_17177;Pfründnerstraße 2;street_218;Pfründnerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1929;Schaeff;industry_527;Bretterhdlg.;address_17181;Pfründnerstraße 7;street_218;Pfründnerstraße;;;7;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1930;K Bayer. Hof-Üebkuche;industry_528;Chokoladefabrik;address_17189;Pfründnerstraße 12;street_218;Pfründnerstraße;;;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1932;Kort Sohn Wäscheu.;industry_529;Schürzenfabrik;address_17170;Pfründnerstraße 31;street_218;Pfründnerstraße;;;31;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_114;H-Hr Lebrecht. Pnil- und (Engrl.);industry_53;Modew.-Gesch.;address_16287;Augustinerstraße 4;street_21;Augustinerstraße;street_21;Augustinerstraße;4;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1933;Gutmann Hamburger en rrros (E.);industry_530;Säcke- und Faßhandlung;address_17195;Pfründnerstraße 32;street_218;Pfründnerstraße;;;32;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1936;Nürnb Union;industry_531;Motorfahrzeugfabrik;address_17198;Pfründnerstraße 40;street_218;Pfründnerstraße;;;40;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1937;Nürnb Union G. m. H;industry_531;Motorfahrzeugfabrik;address_17199;Pfründnerstraße 42;street_218;Pfründnerstraße;;;42;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1939;Nürnb Union;industry_531;Motorfahrzeugfabrik;address_17200;Pfründnerstraße 44;street_218;Pfründnerstraße;;;44;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1938;Union G. m. b. H;industry_532;Mvtorfahrzeugfabrik;address_17199;Pfründnerstraße 42;street_218;Pfründnerstraße;;;42;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1948;Reußenberger H.;industry_533;Kurz- und Wollwarenhandlung;address_17185;Pfründnerstraße 28;street_218;Pfründnerstraße;;;28;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1949;Erb;industry_534;Christbaumschmuckfabrik;address_17171;Pfründnerstraße 38;street_218;Pfründnerstraße;;;38;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1950;Lehnhoff E. und Vrennholzhandlung;industry_535;Holzwollenfabrik;address_17171;Pfründnerstraße 38;street_218;Pfründnerstraße;;;38;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1953;H-Koch G. Vernicklnng;industry_536;Sanstalt;address_17208;Pfründnerstraße 45;street_218;Pfründnerstraße;;;45;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1954;Schuh,r Nürnb. Tröger Bücking;industry_537;Abziehbilderfabrik;address_17208;Pfründnerstraße 45;street_218;Pfründnerstraße;;;45;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1957;Föderreuther. Kolvnialw.- u. Delikateffenhandlung;industry_538;Delikateffenhandlung;address_17209;Pfründnerstraße 50;street_218;Pfründnerstraße;;;50;Vorderhaus;4.0;;;;;;;address_16205;;;;;;;
company_1962;H Bayer. Nürnberg;industry_539;Bronzewarenfabrik;address_17212;Ritterplatz 6;street_227;Ritterplatz;;;6;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-077.jpg, HEIGHT:52.0, WIDTH:243.0, VPOS:811.0, HPOS:2720.0
company_115;Sildd;industry_54;Eisengesellschaft;address_16287;Augustinerstraße 4;street_21;Augustinerstraße;street_21;Augustinerstraße;4;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_388;Süddeutsche m. b. H.;industry_54;Eisengesellschaft;address_16432;Dürer-Platz 4;street_63;Dürer-Platz;;;4;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-201.jpg, HEIGHT:52.0, WIDTH:280.0, VPOS:928.0, HPOS:2014.0
company_1964;Popp P. Teil ha der;industry_540;Schmiedegeschäft;address_17214;Ritterplatz 15;street_227;Ritterplatz;;;15;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-077.jpg, HEIGHT:52.0, WIDTH:243.0, VPOS:811.0, HPOS:2720.0
company_1970;KM-Kiftkalt J. F. Lebkuchen- Chokoladen- u.;industry_541;Bonbonfabrik;address_17219;Ritterplatz 49;street_227;Ritterplatz;;;49;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-077.jpg, HEIGHT:52.0, WIDTH:243.0, VPOS:811.0, HPOS:2720.0
company_1974;Gebr Hirsch innere  (zum Schmidtskeller);industry_542;Malzfabrik;address_17223;Ritterplatz 27;street_227;Ritterplatz;;;27;Vorderhaus;;;;;;;;address_17224;Läufer Gasse 22;street_147;Läufer Gasse;;;22.0;Page:F_23_92.jpg\F_23_92-077.jpg, HEIGHT:52.0, WIDTH:243.0, VPOS:811.0, HPOS:2720.0
company_1976;Roon;industry_542;Malzfabrik;address_17226;Ritterplatz 14;street_227;Ritterplatz;;;14;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-077.jpg, HEIGHT:52.0, WIDTH:243.0, VPOS:811.0, HPOS:2720.0
company_1975;Gardinenspannerei;industry_543;Reinigungsanstalt;address_17225;Ritterplatz 40;street_227;Ritterplatz;;;40;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-077.jpg, HEIGHT:52.0, WIDTH:243.0, VPOS:811.0, HPOS:2720.0
company_1979;Heinzcrling A.;industry_544;Biirstenfabrik;address_17229;Noritzerstraße 27;street_228;Noritzerstraße;;;27;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1985;Stern Gebr.  Export;industry_545;Pinselhdlg.;address_17233;Noritzerstraße 9;street_228;Noritzerstraße;;;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2010;Denkmeier H. EisIchrankhandlung;industry_547;EisIchrankhandlung;address_17244;Noritzerstraße 52;street_228;Noritzerstraße;;;52;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2011;Kalbskopf J. Apoth.  Hohlweg E. Lokomotfw.;industry_548;Kronenapotheke;address_17244;Noritzerstraße 52;street_228;Noritzerstraße;;;52;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_2012;Lauter R.;industry_549;Zinnfigurenfabrik;address_17244;Noritzerstraße 52;street_228;Noritzerstraße;;;52;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_116;Strunz;industry_55;Strunz Firma;address_16268;Augustinerstraße 5;street_21;Augustinerstraße;street_21;Augustinerstraße;5;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2023;Westdeutsche Versichergs. Aktienbank (Bur.);industry_550;Aktienbank;address_17235;Noritzerstraße 19;street_228;Noritzerstraße;;;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2025;Scherf F. Horn- Bein- Zelluloid- u.;industry_551;Metallkurzwarenfabrik;address_17253;Noritzerstraße 18;street_228;Noritzerstraße;;;18;Hinterhaus;1.0;;;;;;;address_16205;;;;;;;
company_2028;Götz;industry_552;Werkzeuglager;address_17231;Noritzerstraße 6;street_228;Noritzerstraße;;;6;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2033;Gevatter. Fluß Seefischhandlung;industry_553;Seefischhandlung;address_17231;Noritzerstraße 6;street_228;Noritzerstraße;;;6;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2035;Hoffmann R. Wurstwarenhandlung;industry_554;Wurstwarenhandlung;address_17237;Noritzerstraße 1;street_228;Noritzerstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2039;Baum Ai;industry_555;Tucbhdlg.;address_17231;Noritzerstraße 6;street_228;Noritzerstraße;;;6;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2042;Och Solch Gebr. Tapezier;industry_556;Dekoratiousgeschäft;address_17258;Noritzerstraße 14;street_228;Noritzerstraße;;;14;Hinterhaus;0.0;;;;;;;address_16205;;;;;;;
company_2043;Och Hub Weber;industry_557;Mobelrransportgeschäft;address_17258;Noritzerstraße 14;street_228;Noritzerstraße;;;14;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2048;Och Heilborn Cigarrenhandluug;industry_558;Likörfabrik;address_17228;Noritzerstraße 20;street_228;Noritzerstraße;;;20;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2050;Bauln.;industry_559;Tuchverfandgeschäft;address_17241;Noritzerstraße 29;street_228;Noritzerstraße;;;29;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_120;Altmann. Eisenhandlung;industry_56;Eisenhandlung;address_16288;Augustinerstraße 3;street_21;Augustinerstraße;street_21;Augustinerstraße;3;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1096;Schmidmcr E. Eisenhandlung (Mag.);industry_56;Eisenhandlung;address_16767;Karlsbrücke 1;street_153;Karlsbrücke;street_153;Karlsbrücke;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1210;Ammon Caspart Eisenhandlung;industry_56;Eisenhandlung;address_16825;Kobeinerstraße 15;street_160;Kobeinerstraße;;;15;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1287;Lebrecht. Eisenhandlung eu Aros;industry_56;Eisenhandlung;address_16848;Körnerstraße 14;street_162;Körnerstraße;;;14;Vorderhaus;;;;;;;;address_16849;Körnerstraße 16;street_162;Körnerstraße;;;16.0;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_1288;H.,Lebrecht. Eisenhandlung en Aros;industry_56;Eisenhandlung;address_16849;Körnerstraße 16;street_162;Körnerstraße;;;16;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_2429;Guldmann S. Eisenhandlung;industry_56;Eisenhandlung;address_17436;Tcllstraße 10;street_253;Tcllstraße;street_245;Willstraße;10;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_2052;Nürnberg;industry_560;Transportgesellschaft;address_17260;Noritzerstraße 31;street_228;Noritzerstraße;;;31;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2053;OchKüailsheimer S. Glashandlung;industry_561;Glashandlung;address_17260;Noritzerstraße 31;street_228;Noritzerstraße;;;31;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2056;Bayer P. Sohn;industry_562;Installatiousgeschäft;address_17262;Noritzerstraße 41;street_228;Noritzerstraße;;;41;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2057;Och Steinacher Gebrüder;industry_563;Eisen- u. Eisenwhdlg.;address_17262;Noritzerstraße 41;street_228;Noritzerstraße;;;41;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2060;H. Co.;industry_564;Margarinefbrk. u. Fettwhdlg.;address_17237;Noritzerstraße 1;street_228;Noritzerstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2063;Bartels. Buchbinderei u.;industry_565;Perforieranstalt;address_17227;Noritzerstraße 10;street_228;Noritzerstraße;;;10;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_2065;Bachmann Fr. Knopf;industry_566;fabrik;address_17263;Noritzerstraße 40;street_228;Noritzerstraße;;;40;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2189;E st eN r b r e K r C. Fischer;industry_566;fabrik;address_17337;Siebmacherstraße 10;street_243;Siebmacherstraße;;;10;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-327.jpg, HEIGHT:54.0, WIDTH:398.0, VPOS:1784.0, HPOS:563.0
company_2313;Rath C. Cie. Maschinen- u. Zentralheizgs.;industry_566;fabrik;address_17360;Sperberstraße 10;street_246;Sperberstraße;;;10;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_2066;Holzhausen H. Hopfenverpackungsanstlt.;industry_567;Jsoliermaterialienfabrik;address_17236;Noritzerstraße 21;street_228;Noritzerstraße;;;21;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_2074;Heinkel appr. Ander u. Friseur u. Eisenkurzwarenhandlung;industry_568;Eisenkurzwarenhandlung;address_17235;Noritzerstraße 19;street_228;Noritzerstraße;;;19;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;
company_2076;Weiner Kaffee- Tee u. Chokoladehandlung;industry_569;Chokoladehandlung;address_17235;Noritzerstraße 19;street_228;Noritzerstraße;;;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_121;Betz;industry_57;Metallwarenfabrik;address_16279;Augustinerstraße 9;street_21;Augustinerstraße;street_21;Augustinerstraße;9;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_187;Fleischmann Gebr.;industry_57;Metallwarenfabrik;address_16310;Bauvereinstraße 23;street_27;Bauvereinstraße;;;23;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_685;Loos H. F. u.;industry_57;Metallwarenfabrik;address_16591;Vioothcstraße 73;street_106;Vioothcstraße;;;73;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;
company_1219;Württemb Geislinm Stuttgart;industry_57;Metallwarenfabrik;address_16826;Kobeinerstraße 23;street_160;Kobeinerstraße;;;23;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1277;Nürnberg Nickelblec;industry_57;Metallwarenfabrik;address_16844;Kobeinerstraße 3;street_160;Kobeinerstraße;;;3;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1291;vorm. Dannhorn;industry_57;Metallwarenfabrik;address_16851;Körnerstraße 60;street_162;Körnerstraße;;;60;Vorderhaus;;;;;;;;address_16852;Körnerstraße 61;street_162;Körnerstraße;;;61.0;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_1322;Humtzr Köllisch B.;industry_57;Metallwarenfabrik;address_16868;Körnerstraße 56;street_162;Körnerstraße;;;56;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_1468;vorm. Dannhorn;industry_57;Metallwarenfabrik;address_16948;Lcdergasse 29;street_175;Lcdergasse;;;29;Vorderhaus;;;;;;;;address_16949;Kohlenhofstraße 60;street_330;Kohlenhofstraße;;;60.0;
company_1955;Werder. Eisen;industry_57;Metallwarenfabrik;address_17208;Pfründnerstraße 45;street_218;Pfründnerstraße;;;45;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_2138;Vetter;industry_57;Metallwarenfabrik;address_17298;Schnieglinger Straße 225;street_235;Schnieglinger Straße;;;225;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2139;Vetter;industry_57;Metallwarenfabrik;address_17299;Schnieglinger Straße 228;street_235;Schnieglinger Straße;;;228;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2079;Stern A. LCo. u. Lcderumnufaktur;industry_570;Schäftefabrik;address_17236;Noritzerstraße 21;street_228;Noritzerstraße;;;21;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2653;Haferkorn K.;industry_570;Schäftefabrik;address_17565;Witschelstraße 23;street_274;Witschelstraße;;;23;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2085;vorm. Gebr. Lederer;industry_571;Vierbrauerei;address_17265;Noritzerstraße 3;street_228;Noritzerstraße;;;3;Vorderhaus;;;;;;;;address_9017;Bärenschanzstraße 48;street_186;Bärenschanzstraße;;;48.0;
company_2092;Mailänder. iil Fürth (zur Schillersanlage);industry_572;Gefellschaftsfirma;address_17267;Schillorplatz 3;street_233;Schillorplatz;;;3;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2098;Helmreich G.;industry_573;Salzlager;address_17271;Schillorplatz 25;street_233;Schillorplatz;;;25;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2102;Ellgoth F.;industry_574;Hut- u. Pelzwarenhandlung;address_17269;Schillorplatz 22;street_233;Schillorplatz;;;22;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2335;Ellgott F.;industry_574;Hut- u. Pelzwarenhandlung;address_17357;Sperberstraße 14;street_246;Sperberstraße;;;14;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_2129;Kirsch B.;industry_575;Musikw.-Gesch.;address_17290;Schinausengasse 12;street_234;Schinausengasse;street_84;Schmausengasse;12;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_2141;Leithner;industry_576;Spezerei- und Landesprodhdlg.;address_17301;Schnieglinger Straße 5;street_235;Schnieglinger Straße;;;5;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_2147;Woernleinu Zellhöfer Lederwarcn- u.;industry_577;Taschenbiirstenfabrik;address_17306;Schopenhauerstraße 3;street_236;Schopenhauerstraße;;;3;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2156;H-HMendel E. Korsettenu. Weißwarenhandlung;industry_578;Weißwarenhandlung;address_17311;Schulgasse 3;street_238;Schulgasse;street_209;Schildgasse;3;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-076.jpg, HEIGHT:57.0, WIDTH:240.0, VPOS:3974.0, HPOS:2378.0
